age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churn,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,value_per_hour,activity_status,age_group
26,Other,Premium,9.23,10,North America,Desktop,17.99,False,Gift Card,3,0.84,Documentary,0.51,Intermittent,26-35
63,Female,Basic,0.52,1,Africa,Tablet,8.99,True,Paypal,4,0.26,Comedy,0.06,Active,51+
66,Male,Basic,2.18,15,South America,Laptop,8.99,True,Debit Card,5,0.14,Horror,0.24,Intermittent,51+
57,Other,Premium,29.23,3,South America,Laptop,17.99,False,Credit Card,1,7.31,Romance,1.62,Active,51+
53,Other,Premium,1.64,5,North America,Laptop,17.99,True,Crypto,1,0.27,Horror,0.09,Active,51+
47,Other,Basic,5.53,17,North America,Laptop,8.99,False,Debit Card,2,0.31,Romance,0.62,Intermittent,36-50
34,Male,Basic,9.96,8,North America,Tablet,8.99,False,Credit Card,2,1.11,Action,1.11,Intermittent,26-35
26,Male,Basic,4.27,36,Oceania,Laptop,8.99,True,Paypal,3,0.12,Action,0.47,Dormant,26-35
67,Female,Standard,43.24,34,Africa,Tablet,13.99,False,Credit Card,3,1.24,Sci-Fi,3.09,Dormant,51+
32,Other,Standard,27.77,2,Oceania,Tablet,13.99,False,Crypto,3,9.26,Sci-Fi,1.98,Active,26-35
24,Other,Standard,1.57,16,Africa,Laptop,13.99,False,Paypal,5,0.09,Documentary,0.11,Intermittent,18-25
24,Other,Standard,5.4,7,Asia,Laptop,13.99,False,Gift Card,5,0.68,Sci-Fi,0.39,Active,18-25
31,Male,Basic,3.86,8,Europe,Tv,8.99,True,Paypal,4,0.43,Action,0.43,Intermittent,26-35
34,Other,Premium,10.51,13,Europe,Desktop,17.99,False,Credit Card,5,0.75,Horror,0.58,Intermittent,26-35
70,Female,Basic,7.47,58,North America,Desktop,8.99,True,Gift Card,2,0.13,Romance,0.83,Dormant,51+
18,Male,Premium,0.72,47,Oceania,Tv,17.99,True,Crypto,3,0.01,Documentary,0.04,Dormant,18-25
49,Male,Basic,18.97,60,Oceania,Mobile,8.99,True,Gift Card,3,0.31,Action,2.11,Dormant,36-50
25,Female,Basic,4.02,48,North America,Desktop,8.99,True,Credit Card,4,0.08,Sci-Fi,0.45,Dormant,18-25
23,Female,Basic,13.62,33,Oceania,Desktop,8.99,True,Gift Card,2,0.4,Comedy,1.52,Dormant,18-25
32,Female,Standard,4.69,48,South America,Laptop,13.99,True,Credit Card,4,0.1,Sci-Fi,0.34,Dormant,26-35
19,Female,Standard,1.68,6,North America,Laptop,13.99,False,Credit Card,3,0.24,Documentary,0.12,Active,18-25
21,Male,Standard,8.69,22,South America,Desktop,13.99,False,Credit Card,2,0.38,Horror,0.62,Intermittent,18-25
57,Male,Standard,12.67,50,North America,Tv,13.99,True,Crypto,2,0.25,Documentary,0.91,Dormant,51+
53,Male,Standard,13.02,41,Africa,Tv,13.99,True,Gift Card,3,0.31,Romance,0.93,Dormant,51+
67,Other,Premium,53.67,47,Africa,Laptop,17.99,False,Paypal,2,1.12,Romance,2.98,Dormant,51+
66,Male,Premium,11.94,43,Asia,Tablet,17.99,False,Credit Card,4,0.27,Documentary,0.66,Dormant,51+
33,Male,Basic,24.4,35,Europe,Tv,8.99,False,Paypal,2,0.68,Drama,2.71,Dormant,26-35
23,Female,Premium,3.0,59,South America,Desktop,17.99,True,Crypto,5,0.05,Sci-Fi,0.17,Dormant,18-25
58,Male,Standard,12.42,20,Oceania,Tablet,13.99,False,Credit Card,5,0.59,Romance,0.89,Intermittent,51+
49,Male,Standard,35.69,42,North America,Tv,13.99,False,Credit Card,2,0.83,Drama,2.55,Dormant,36-50
24,Female,Standard,12.3,32,Asia,Laptop,13.99,True,Gift Card,4,0.37,Comedy,0.88,Dormant,18-25
57,Female,Premium,23.63,34,Africa,Laptop,17.99,False,Credit Card,5,0.68,Drama,1.31,Dormant,51+
61,Female,Basic,4.48,28,North America,Laptop,8.99,True,Gift Card,5,0.15,Action,0.5,Intermittent,51+
38,Female,Standard,3.26,20,Oceania,Laptop,13.99,False,Paypal,4,0.16,Sci-Fi,0.23,Intermittent,36-50
67,Other,Basic,4.31,37,Africa,Laptop,8.99,True,Debit Card,5,0.11,Sci-Fi,0.48,Dormant,51+
64,Female,Premium,6.41,4,North America,Tablet,17.99,False,Credit Card,1,1.28,Sci-Fi,0.36,Active,51+
26,Male,Standard,24.88,15,Asia,Tablet,13.99,False,Gift Card,1,1.55,Action,1.78,Intermittent,26-35
68,Female,Basic,9.48,4,Oceania,Tablet,8.99,False,Credit Card,2,1.9,Drama,1.05,Active,51+
27,Female,Basic,7.52,34,Oceania,Mobile,8.99,True,Crypto,5,0.21,Romance,0.84,Dormant,26-35
24,Other,Standard,17.37,17,Africa,Desktop,13.99,False,Debit Card,1,0.97,Horror,1.24,Intermittent,18-25
28,Male,Basic,25.3,8,North America,Tablet,8.99,False,Gift Card,5,2.81,Horror,2.81,Intermittent,26-35
35,Other,Basic,29.26,36,Africa,Laptop,8.99,False,Debit Card,1,0.79,Comedy,3.25,Dormant,26-35
54,Other,Standard,27.56,28,Asia,Laptop,13.99,False,Paypal,5,0.95,Horror,1.97,Intermittent,51+
22,Other,Basic,11.74,33,Africa,Desktop,8.99,True,Crypto,2,0.35,Documentary,1.31,Dormant,18-25
60,Male,Standard,12.22,17,Africa,Tv,13.99,False,Debit Card,2,0.68,Drama,0.87,Intermittent,51+
37,Female,Standard,1.64,8,Asia,Laptop,13.99,True,Credit Card,1,0.18,Action,0.12,Intermittent,36-50
30,Male,Basic,1.3,56,Africa,Tv,8.99,True,Credit Card,1,0.02,Documentary,0.14,Dormant,26-35
21,Male,Standard,51.45,24,Asia,Laptop,13.99,False,Credit Card,1,2.06,Romance,3.68,Intermittent,18-25
40,Other,Premium,3.41,26,North America,Tv,17.99,False,Credit Card,5,0.13,Action,0.19,Intermittent,36-50
69,Male,Standard,32.2,13,Asia,Mobile,13.99,False,Debit Card,1,2.3,Documentary,2.3,Intermittent,51+
29,Other,Basic,15.49,31,Africa,Laptop,8.99,True,Gift Card,3,0.48,Documentary,1.72,Dormant,26-35
60,Female,Premium,16.05,56,North America,Laptop,17.99,False,Paypal,4,0.28,Documentary,0.89,Dormant,51+
36,Male,Premium,5.72,21,Oceania,Tablet,17.99,False,Debit Card,1,0.26,Comedy,0.32,Intermittent,36-50
57,Female,Basic,3.81,1,Africa,Desktop,8.99,True,Gift Card,2,1.91,Drama,0.42,Active,51+
19,Female,Standard,8.54,6,Africa,Tv,13.99,False,Credit Card,3,1.22,Romance,0.61,Active,18-25
43,Female,Premium,16.6,17,North America,Laptop,17.99,False,Gift Card,3,0.92,Drama,0.92,Intermittent,36-50
45,Other,Premium,19.18,49,North America,Mobile,17.99,True,Gift Card,5,0.38,Documentary,1.07,Dormant,36-50
31,Other,Standard,4.11,33,North America,Tv,13.99,True,Crypto,5,0.12,Drama,0.29,Dormant,26-35
38,Female,Premium,3.26,36,Africa,Tablet,17.99,True,Gift Card,1,0.09,Documentary,0.18,Dormant,36-50
59,Male,Basic,14.13,4,Asia,Mobile,8.99,False,Paypal,2,2.83,Horror,1.57,Active,51+
42,Male,Premium,3.39,30,South America,Mobile,17.99,False,Debit Card,5,0.11,Drama,0.19,Intermittent,36-50
47,Other,Basic,14.58,56,Asia,Desktop,8.99,True,Credit Card,3,0.26,Documentary,1.62,Dormant,36-50
58,Male,Premium,23.87,47,Oceania,Desktop,17.99,False,Crypto,2,0.5,Drama,1.33,Dormant,51+
41,Male,Premium,11.91,18,South America,Tablet,17.99,False,Credit Card,3,0.63,Action,0.66,Intermittent,36-50
40,Other,Standard,0.65,16,Asia,Tablet,13.99,True,Gift Card,5,0.04,Horror,0.05,Intermittent,36-50
59,Male,Standard,6.99,28,Asia,Mobile,13.99,False,Credit Card,3,0.24,Romance,0.5,Intermittent,51+
52,Female,Premium,2.69,54,South America,Mobile,17.99,True,Crypto,3,0.05,Sci-Fi,0.15,Dormant,51+
61,Female,Standard,38.55,11,Europe,Desktop,13.99,False,Debit Card,4,3.21,Comedy,2.76,Intermittent,51+
52,Other,Basic,33.99,30,Asia,Laptop,8.99,False,Credit Card,2,1.1,Drama,3.78,Intermittent,51+
39,Other,Standard,6.67,49,Oceania,Desktop,13.99,True,Crypto,1,0.13,Documentary,0.48,Dormant,36-50
33,Female,Basic,1.96,18,Europe,Tablet,8.99,True,Debit Card,2,0.1,Action,0.22,Intermittent,26-35
24,Other,Basic,1.97,39,Oceania,Mobile,8.99,True,Credit Card,3,0.05,Horror,0.22,Dormant,18-25
53,Male,Basic,25.23,5,Europe,Desktop,8.99,False,Credit Card,1,4.21,Documentary,2.81,Active,51+
25,Female,Standard,0.09,40,North America,Tv,13.99,True,Credit Card,1,0.0,Horror,0.01,Dormant,18-25
40,Female,Standard,12.53,30,North America,Mobile,13.99,False,Crypto,4,0.4,Documentary,0.9,Intermittent,36-50
46,Male,Premium,4.4,24,South America,Tablet,17.99,False,Paypal,4,0.18,Documentary,0.24,Intermittent,36-50
67,Other,Premium,1.54,27,Asia,Desktop,17.99,True,Crypto,2,0.06,Horror,0.09,Intermittent,51+
20,Male,Standard,17.28,50,South America,Desktop,13.99,False,Paypal,5,0.34,Comedy,1.24,Dormant,18-25
22,Male,Premium,13.87,24,North America,Desktop,17.99,False,Credit Card,5,0.55,Comedy,0.77,Intermittent,18-25
39,Female,Premium,4.25,21,South America,Laptop,17.99,True,Paypal,3,0.19,Sci-Fi,0.24,Intermittent,36-50
53,Male,Basic,15.01,25,Asia,Tablet,8.99,False,Debit Card,2,0.58,Romance,1.67,Intermittent,51+
53,Other,Basic,16.65,0,Europe,Desktop,8.99,False,Debit Card,4,16.65,Sci-Fi,1.85,Active,51+
20,Male,Basic,6.06,37,North America,Tv,8.99,True,Debit Card,5,0.16,Comedy,0.67,Dormant,18-25
62,Female,Basic,26.62,55,Europe,Tv,8.99,False,Debit Card,4,0.48,Action,2.96,Dormant,51+
62,Female,Premium,1.26,34,Africa,Tv,17.99,True,Credit Card,2,0.04,Documentary,0.07,Dormant,51+
41,Female,Standard,1.21,20,South America,Tablet,13.99,True,Gift Card,5,0.06,Sci-Fi,0.09,Intermittent,36-50
30,Female,Basic,6.53,49,Africa,Tablet,8.99,True,Gift Card,5,0.13,Sci-Fi,0.73,Dormant,26-35
48,Male,Basic,15.91,21,Europe,Tv,8.99,False,Gift Card,2,0.72,Documentary,1.77,Intermittent,36-50
18,Other,Basic,2.02,2,Oceania,Mobile,8.99,False,Crypto,5,0.67,Documentary,0.22,Active,18-25
23,Other,Premium,11.18,46,Asia,Tablet,17.99,False,Debit Card,4,0.24,Action,0.62,Dormant,18-25
68,Other,Basic,0.12,26,South America,Tv,8.99,True,Crypto,2,0.0,Documentary,0.01,Intermittent,51+
30,Male,Premium,24.6,9,North America,Tablet,17.99,False,Credit Card,4,2.46,Documentary,1.37,Intermittent,26-35
61,Male,Standard,27.06,32,Africa,Laptop,13.99,False,Debit Card,3,0.82,Drama,1.93,Dormant,51+
31,Other,Premium,0.62,39,Europe,Tablet,17.99,True,Gift Card,2,0.02,Action,0.03,Dormant,26-35
44,Other,Standard,10.18,56,North America,Laptop,13.99,True,Debit Card,3,0.18,Romance,0.73,Dormant,36-50
26,Male,Standard,6.52,23,South America,Desktop,13.99,False,Paypal,2,0.27,Comedy,0.47,Intermittent,26-35
55,Male,Premium,2.47,7,Africa,Desktop,17.99,False,Debit Card,4,0.31,Romance,0.14,Active,51+
40,Male,Standard,3.48,29,Oceania,Laptop,13.99,False,Debit Card,4,0.12,Drama,0.25,Intermittent,36-50
59,Other,Basic,20.49,26,Asia,Tablet,8.99,False,Debit Card,1,0.76,Horror,2.28,Intermittent,51+
51,Other,Premium,20.55,20,South America,Tv,17.99,False,Credit Card,5,0.98,Sci-Fi,1.14,Intermittent,51+
26,Other,Basic,0.94,30,Europe,Desktop,8.99,True,Credit Card,4,0.03,Drama,0.1,Intermittent,26-35
56,Female,Basic,0.4,38,Oceania,Mobile,8.99,True,Debit Card,5,0.01,Action,0.04,Dormant,51+
66,Male,Standard,1.97,2,Europe,Laptop,13.99,False,Credit Card,4,0.66,Sci-Fi,0.14,Active,51+
35,Female,Standard,58.33,42,Oceania,Laptop,13.99,False,Crypto,4,1.36,Horror,4.17,Dormant,26-35
28,Male,Premium,16.88,20,Oceania,Mobile,17.99,False,Paypal,2,0.8,Sci-Fi,0.94,Intermittent,26-35
66,Male,Standard,0.8,32,Oceania,Tv,13.99,True,Debit Card,1,0.02,Drama,0.06,Dormant,51+
19,Male,Basic,23.08,15,Africa,Desktop,8.99,False,Gift Card,3,1.44,Comedy,2.57,Intermittent,18-25
32,Other,Basic,14.84,10,Europe,Desktop,8.99,False,Crypto,2,1.35,Sci-Fi,1.65,Intermittent,26-35
63,Male,Premium,9.84,3,North America,Laptop,17.99,False,Paypal,4,2.46,Comedy,0.55,Active,51+
69,Other,Standard,31.16,47,Asia,Mobile,13.99,False,Debit Card,5,0.65,Documentary,2.23,Dormant,51+
24,Female,Basic,1.42,40,Oceania,Mobile,8.99,True,Debit Card,4,0.03,Romance,0.16,Dormant,18-25
24,Male,Basic,0.9,40,Europe,Laptop,8.99,True,Gift Card,5,0.02,Documentary,0.1,Dormant,18-25
62,Female,Premium,6.48,25,Europe,Desktop,17.99,False,Crypto,4,0.25,Documentary,0.36,Intermittent,51+
64,Male,Standard,1.42,42,Oceania,Laptop,13.99,True,Paypal,3,0.03,Horror,0.1,Dormant,51+
69,Female,Basic,10.1,24,Africa,Tv,8.99,False,Credit Card,2,0.4,Sci-Fi,1.12,Intermittent,51+
32,Other,Premium,4.69,12,Asia,Mobile,17.99,True,Credit Card,3,0.36,Documentary,0.26,Intermittent,26-35
67,Female,Premium,0.61,12,Oceania,Tablet,17.99,True,Crypto,3,0.05,Documentary,0.03,Intermittent,51+
37,Other,Basic,18.15,54,North America,Desktop,8.99,True,Debit Card,1,0.33,Sci-Fi,2.02,Dormant,36-50
34,Male,Standard,2.89,36,North America,Tv,13.99,True,Debit Card,3,0.08,Sci-Fi,0.21,Dormant,26-35
21,Female,Basic,23.78,9,Oceania,Laptop,8.99,False,Credit Card,3,2.38,Romance,2.65,Intermittent,18-25
50,Male,Premium,8.48,13,Asia,Tablet,17.99,False,Paypal,3,0.61,Sci-Fi,0.47,Intermittent,36-50
56,Male,Basic,27.15,15,Europe,Tv,8.99,False,Credit Card,1,1.7,Action,3.02,Intermittent,51+
52,Male,Basic,6.78,2,Asia,Mobile,8.99,False,Gift Card,1,2.26,Romance,0.75,Active,51+
62,Male,Premium,0.62,8,Asia,Mobile,17.99,True,Paypal,1,0.07,Horror,0.03,Intermittent,51+
53,Female,Basic,0.01,55,Africa,Mobile,8.99,True,Paypal,3,0.0,Documentary,0.0,Dormant,51+
46,Female,Basic,4.15,50,North America,Tv,8.99,True,Debit Card,2,0.08,Documentary,0.46,Dormant,36-50
65,Female,Standard,16.1,9,Africa,Tv,13.99,False,Paypal,4,1.61,Documentary,1.15,Intermittent,51+
33,Female,Standard,26.73,28,Asia,Desktop,13.99,False,Gift Card,3,0.92,Horror,1.91,Intermittent,26-35
37,Other,Basic,1.32,11,South America,Tv,8.99,True,Gift Card,5,0.11,Horror,0.15,Intermittent,36-50
52,Male,Premium,27.41,1,Africa,Laptop,17.99,False,Crypto,2,13.71,Action,1.52,Active,51+
30,Female,Standard,19.84,29,Africa,Tv,13.99,False,Debit Card,1,0.66,Drama,1.42,Intermittent,26-35
38,Other,Premium,3.64,39,Africa,Desktop,17.99,True,Gift Card,5,0.09,Drama,0.2,Dormant,36-50
62,Female,Premium,10.68,46,South America,Tablet,17.99,True,Crypto,1,0.23,Documentary,0.59,Dormant,51+
22,Other,Basic,29.96,43,North America,Tv,8.99,False,Crypto,5,0.68,Romance,3.33,Dormant,18-25
55,Other,Premium,38.31,32,Asia,Mobile,17.99,False,Crypto,1,1.16,Sci-Fi,2.13,Dormant,51+
48,Male,Premium,1.64,11,North America,Mobile,17.99,True,Gift Card,1,0.14,Drama,0.09,Intermittent,36-50
54,Other,Standard,8.55,57,Oceania,Mobile,13.99,True,Paypal,1,0.15,Horror,0.61,Dormant,51+
27,Other,Standard,3.92,56,Oceania,Desktop,13.99,True,Debit Card,1,0.07,Drama,0.28,Dormant,26-35
59,Other,Premium,4.8,1,Africa,Desktop,17.99,False,Paypal,1,2.4,Drama,0.27,Active,51+
39,Other,Premium,11.29,7,Europe,Tablet,17.99,False,Gift Card,1,1.41,Documentary,0.63,Active,36-50
19,Other,Premium,0.4,15,South America,Mobile,17.99,True,Gift Card,1,0.03,Sci-Fi,0.02,Intermittent,18-25
29,Other,Standard,2.33,56,Asia,Desktop,13.99,True,Crypto,2,0.04,Sci-Fi,0.17,Dormant,26-35
33,Male,Premium,1.98,5,Europe,Desktop,17.99,False,Credit Card,2,0.33,Sci-Fi,0.11,Active,26-35
62,Other,Basic,1.31,46,Asia,Desktop,8.99,True,Crypto,2,0.03,Sci-Fi,0.15,Dormant,51+
45,Male,Standard,8.71,23,South America,Tablet,13.99,False,Credit Card,5,0.36,Comedy,0.62,Intermittent,36-50
48,Other,Standard,4.65,19,Oceania,Laptop,13.99,False,Debit Card,4,0.23,Romance,0.33,Intermittent,36-50
19,Male,Basic,15.61,8,Africa,Tablet,8.99,False,Crypto,2,1.73,Horror,1.74,Intermittent,18-25
20,Female,Premium,27.16,53,South America,Tablet,17.99,False,Credit Card,1,0.5,Documentary,1.51,Dormant,18-25
59,Female,Basic,10.22,53,Oceania,Mobile,8.99,True,Credit Card,4,0.19,Sci-Fi,1.14,Dormant,51+
41,Other,Basic,11.39,44,South America,Mobile,8.99,True,Gift Card,3,0.25,Romance,1.27,Dormant,36-50
41,Female,Premium,1.5,60,South America,Desktop,17.99,True,Gift Card,5,0.02,Horror,0.08,Dormant,36-50
47,Female,Standard,13.28,20,Europe,Mobile,13.99,False,Paypal,3,0.63,Documentary,0.95,Intermittent,36-50
46,Male,Premium,4.67,58,Asia,Tv,17.99,True,Paypal,1,0.08,Documentary,0.26,Dormant,36-50
33,Female,Basic,1.18,42,Asia,Tv,8.99,True,Debit Card,5,0.03,Horror,0.13,Dormant,26-35
21,Male,Premium,11.78,4,Oceania,Laptop,17.99,False,Crypto,3,2.36,Drama,0.65,Active,18-25
66,Male,Basic,1.92,27,South America,Laptop,8.99,True,Gift Card,5,0.07,Horror,0.21,Intermittent,51+
37,Male,Premium,3.73,31,Asia,Tv,17.99,True,Paypal,5,0.12,Documentary,0.21,Dormant,36-50
49,Male,Standard,9.39,22,Europe,Laptop,13.99,False,Gift Card,1,0.41,Action,0.67,Intermittent,36-50
66,Female,Standard,7.74,6,South America,Laptop,13.99,False,Credit Card,4,1.11,Horror,0.55,Active,51+
35,Other,Basic,0.57,56,South America,Mobile,8.99,True,Paypal,2,0.01,Comedy,0.06,Dormant,26-35
65,Male,Standard,4.3,46,Africa,Mobile,13.99,True,Paypal,3,0.09,Comedy,0.31,Dormant,51+
20,Other,Standard,22.07,59,Oceania,Desktop,13.99,False,Debit Card,1,0.37,Comedy,1.58,Dormant,18-25
25,Female,Standard,10.7,39,Europe,Tv,13.99,True,Crypto,1,0.27,Romance,0.76,Dormant,18-25
32,Male,Standard,1.88,40,North America,Tablet,13.99,True,Crypto,4,0.05,Romance,0.13,Dormant,26-35
59,Other,Premium,0.95,55,South America,Desktop,17.99,True,Crypto,4,0.02,Comedy,0.05,Dormant,51+
34,Female,Basic,16.43,56,Europe,Tv,8.99,True,Debit Card,2,0.29,Romance,1.83,Dormant,26-35
62,Other,Premium,12.37,30,Europe,Tv,17.99,False,Credit Card,2,0.4,Action,0.69,Intermittent,51+
55,Other,Basic,17.87,4,South America,Tablet,8.99,False,Credit Card,1,3.57,Romance,1.99,Active,51+
40,Other,Standard,12.82,36,Asia,Tv,13.99,True,Credit Card,2,0.35,Romance,0.92,Dormant,36-50
51,Male,Premium,10.86,46,Europe,Mobile,17.99,False,Credit Card,4,0.23,Sci-Fi,0.6,Dormant,51+
29,Other,Premium,1.78,51,Oceania,Mobile,17.99,True,Crypto,5,0.03,Horror,0.1,Dormant,26-35
49,Female,Basic,13.93,34,North America,Laptop,8.99,True,Credit Card,2,0.4,Comedy,1.55,Dormant,36-50
38,Male,Premium,2.95,40,Oceania,Laptop,17.99,True,Credit Card,2,0.07,Romance,0.16,Dormant,36-50
49,Other,Basic,16.82,5,Asia,Tv,8.99,False,Gift Card,5,2.8,Romance,1.87,Active,36-50
48,Male,Premium,28.14,60,Africa,Mobile,17.99,False,Credit Card,2,0.46,Comedy,1.56,Dormant,36-50
45,Male,Premium,8.28,16,South America,Desktop,17.99,False,Debit Card,5,0.49,Horror,0.46,Intermittent,36-50
39,Female,Basic,10.64,57,Oceania,Laptop,8.99,True,Debit Card,1,0.18,Action,1.18,Dormant,36-50
63,Other,Basic,0.85,36,North America,Mobile,8.99,True,Credit Card,3,0.02,Sci-Fi,0.09,Dormant,51+
21,Female,Basic,2.29,26,Asia,Tv,8.99,True,Crypto,4,0.08,Documentary,0.25,Intermittent,18-25
36,Other,Standard,23.37,57,Africa,Tv,13.99,False,Credit Card,5,0.4,Comedy,1.67,Dormant,36-50
63,Male,Basic,3.01,60,South America,Tv,8.99,True,Debit Card,5,0.05,Drama,0.33,Dormant,51+
54,Female,Basic,27.8,9,North America,Tv,8.99,False,Gift Card,4,2.78,Horror,3.09,Intermittent,51+
22,Female,Standard,10.29,17,South America,Desktop,13.99,False,Gift Card,5,0.57,Comedy,0.74,Intermittent,18-25
33,Male,Standard,7.45,0,Europe,Mobile,13.99,False,Paypal,4,7.45,Action,0.53,Active,26-35
28,Female,Basic,2.63,54,Europe,Tv,8.99,True,Credit Card,4,0.05,Action,0.29,Dormant,26-35
22,Female,Premium,14.27,17,North America,Desktop,17.99,False,Credit Card,4,0.79,Comedy,0.79,Intermittent,18-25
22,Male,Premium,4.9,1,North America,Tv,17.99,False,Gift Card,5,2.45,Drama,0.27,Active,18-25
18,Other,Basic,2.48,45,Africa,Laptop,8.99,True,Gift Card,2,0.05,Horror,0.28,Dormant,18-25
49,Female,Premium,0.48,35,North America,Laptop,17.99,True,Paypal,3,0.01,Sci-Fi,0.03,Dormant,36-50
23,Male,Premium,12.6,54,Asia,Tv,17.99,True,Crypto,1,0.23,Documentary,0.7,Dormant,18-25
69,Female,Premium,1.35,8,North America,Mobile,17.99,True,Debit Card,3,0.15,Drama,0.08,Intermittent,51+
42,Male,Standard,4.11,54,Asia,Mobile,13.99,True,Debit Card,1,0.07,Sci-Fi,0.29,Dormant,36-50
40,Other,Basic,27.26,24,Africa,Mobile,8.99,False,Crypto,1,1.09,Action,3.03,Intermittent,36-50
26,Male,Standard,24.13,27,Africa,Tablet,13.99,False,Credit Card,3,0.86,Comedy,1.72,Intermittent,26-35
46,Male,Premium,13.66,31,South America,Mobile,17.99,True,Paypal,1,0.43,Comedy,0.76,Dormant,36-50
19,Male,Standard,10.58,9,South America,Desktop,13.99,False,Credit Card,1,1.06,Documentary,0.76,Intermittent,18-25
26,Male,Premium,0.73,44,Oceania,Desktop,17.99,True,Gift Card,5,0.02,Sci-Fi,0.04,Dormant,26-35
27,Female,Premium,2.66,32,Asia,Tv,17.99,True,Gift Card,3,0.08,Comedy,0.15,Dormant,26-35
40,Female,Premium,0.12,28,Oceania,Desktop,17.99,True,Crypto,4,0.0,Romance,0.01,Intermittent,36-50
58,Other,Basic,0.76,44,Europe,Tablet,8.99,True,Gift Card,4,0.02,Sci-Fi,0.08,Dormant,51+
36,Other,Standard,22.9,47,South America,Desktop,13.99,False,Crypto,2,0.48,Documentary,1.64,Dormant,36-50
67,Female,Premium,3.36,23,North America,Tablet,17.99,True,Credit Card,3,0.14,Romance,0.19,Intermittent,51+
24,Female,Standard,4.1,21,Europe,Mobile,13.99,False,Credit Card,5,0.19,Romance,0.29,Intermittent,18-25
37,Other,Basic,8.77,41,Europe,Tv,8.99,True,Crypto,2,0.21,Horror,0.98,Dormant,36-50
26,Female,Premium,22.8,24,Asia,Laptop,17.99,False,Credit Card,4,0.91,Sci-Fi,1.27,Intermittent,26-35
63,Male,Standard,0.88,21,Oceania,Mobile,13.99,True,Crypto,1,0.04,Action,0.06,Intermittent,51+
38,Male,Premium,43.56,26,Oceania,Laptop,17.99,False,Debit Card,3,1.61,Horror,2.42,Intermittent,36-50
54,Other,Standard,6.59,40,North America,Desktop,13.99,True,Crypto,4,0.16,Horror,0.47,Dormant,51+
57,Male,Basic,4.15,17,Africa,Desktop,8.99,True,Debit Card,5,0.23,Drama,0.46,Intermittent,51+
55,Male,Premium,0.42,29,Oceania,Tablet,17.99,True,Paypal,2,0.01,Documentary,0.02,Intermittent,51+
42,Female,Basic,2.8,40,North America,Tv,8.99,True,Gift Card,4,0.07,Comedy,0.31,Dormant,36-50
22,Female,Standard,0.76,24,Africa,Desktop,13.99,True,Gift Card,2,0.03,Sci-Fi,0.05,Intermittent,18-25
37,Female,Basic,5.78,22,Europe,Laptop,8.99,True,Crypto,2,0.25,Romance,0.64,Intermittent,36-50
61,Female,Basic,17.59,58,North America,Laptop,8.99,True,Debit Card,2,0.3,Horror,1.96,Dormant,51+
47,Female,Basic,6.28,3,Oceania,Tablet,8.99,False,Debit Card,2,1.57,Documentary,0.7,Active,36-50
31,Other,Standard,9.9,46,Asia,Laptop,13.99,False,Paypal,5,0.21,Action,0.71,Dormant,26-35
52,Other,Standard,13.22,37,Europe,Mobile,13.99,True,Crypto,2,0.35,Drama,0.94,Dormant,51+
29,Female,Basic,1.77,47,Oceania,Laptop,8.99,True,Credit Card,3,0.04,Documentary,0.2,Dormant,26-35
26,Male,Standard,33.1,21,Oceania,Laptop,13.99,False,Paypal,5,1.5,Documentary,2.37,Intermittent,26-35
52,Male,Premium,7.03,19,Africa,Tablet,17.99,False,Credit Card,2,0.35,Documentary,0.39,Intermittent,51+
33,Male,Standard,14.96,16,North America,Tablet,13.99,False,Crypto,5,0.88,Romance,1.07,Intermittent,26-35
52,Male,Premium,3.11,50,North America,Mobile,17.99,True,Credit Card,4,0.06,Comedy,0.17,Dormant,51+
48,Female,Basic,0.29,33,North America,Tablet,8.99,True,Debit Card,1,0.01,Horror,0.03,Dormant,36-50
52,Female,Standard,1.69,54,South America,Laptop,13.99,True,Debit Card,3,0.03,Documentary,0.12,Dormant,51+
50,Other,Basic,0.61,16,Asia,Tv,8.99,True,Gift Card,2,0.04,Drama,0.07,Intermittent,36-50
43,Male,Premium,11.84,56,Africa,Mobile,17.99,False,Credit Card,5,0.21,Sci-Fi,0.66,Dormant,36-50
62,Male,Standard,25.88,49,Europe,Desktop,13.99,False,Paypal,2,0.52,Horror,1.85,Dormant,51+
31,Male,Basic,1.79,18,Asia,Laptop,8.99,True,Gift Card,5,0.09,Drama,0.2,Intermittent,26-35
35,Other,Premium,19.19,50,Asia,Desktop,17.99,True,Credit Card,1,0.38,Documentary,1.07,Dormant,26-35
68,Female,Premium,7.11,43,South America,Tv,17.99,False,Credit Card,5,0.16,Horror,0.4,Dormant,51+
45,Other,Premium,3.2,57,Oceania,Tv,17.99,True,Credit Card,1,0.06,Sci-Fi,0.18,Dormant,36-50
24,Female,Premium,1.03,30,Oceania,Tablet,17.99,True,Credit Card,1,0.03,Sci-Fi,0.06,Intermittent,18-25
